user_id,user_url,funny,posted,last_edited,item_id,helpful,recommend,sentiment_analysis,posted_year
SuspiciousSteam,http://steamcommunity.com/id/SuspiciousSteam,,2014-06-11,,265630,No ratings yet,True,1,2014
76561198040747260,http://steamcommunity.com/profiles/76561198040747260,,2013-12-01,,219890,No ratings yet,True,2,2013
76561198075231791,http://steamcommunity.com/profiles/76561198075231791,,2014-05-13,,207210,4 of 5 people (80%) found this review helpful,False,2,2014
76561198093240797,http://steamcommunity.com/profiles/76561198093240797,,2015-11-03,,391540,1 of 1 people (100%) found this review helpful,True,2,2015
76561198132628363,http://steamcommunity.com/profiles/76561198132628363,2 people found this review funny,2015-06-22,,312530,1 of 2 people (50%) found this review helpful,True,2,2015
IzaiahSalter,http://steamcommunity.com/id/IzaiahSalter,,2012-07-24,"Last edited December 19, 2013.",48240,0 of 1 people (0%) found this review helpful,True,0,2012
Izaiby,http://steamcommunity.com/id/Izaiby,,2014-03-19,,245550,5 of 14 people (36%) found this review helpful,False,2,2014
76561198180904743,http://steamcommunity.com/profiles/76561198180904743,,2013-12-19,,219640,No ratings yet,True,2,2013
76561198048712102,http://steamcommunity.com/profiles/76561198048712102,,2013-03-22,"Last edited January 28, 2014.",225140,No ratings yet,True,2,2013
76561198100326818,http://steamcommunity.com/profiles/76561198100326818,1 person found this review funny,2013-07-27,,4000,No ratings yet,True,1,2013
I_am_lion,http://steamcommunity.com/id/I_am_lion,,2014-12-05,,570,0 of 1 people (0%) found this review helpful,True,2,2014
76561198047515235,http://steamcommunity.com/profiles/76561198047515235,,2015-03-09,,730,0 of 2 people (0%) found this review helpful,True,1,2015
76561198042165187,http://steamcommunity.com/profiles/76561198042165187,,2015-01-04,"Last edited January 5, 2015.",260230,1 of 1 people (100%) found this review helpful,True,2,2015
Story43,http://steamcommunity.com/id/Story43,,2014-07-23,,261030,No ratings yet,True,0,2014
thejaz,http://steamcommunity.com/id/thejaz,,2014-04-15,,218620,No ratings yet,True,2,2014
moth3r888,http://steamcommunity.com/id/moth3r888,1 person found this review funny,2014-12-18,,328940,9 of 17 people (53%) found this review helpful,True,2,2014
JoshWAU,http://steamcommunity.com/id/JoshWAU,4 people found this review funny,2014-12-24,,328500,8 of 16 people (50%) found this review helpful,True,1,2014
ChickenDinnerImAWinner,http://steamcommunity.com/id/ChickenDinnerImAWinner,,2014-12-23,,259530,No ratings yet,True,2,2014
76561198057067237,http://steamcommunity.com/profiles/76561198057067237,,2014-12-14,,239350,No ratings yet,True,2,2014
76561198028666719,http://steamcommunity.com/profiles/76561198028666719,,2014-01-31,,252490,No ratings yet,True,2,2014
76561198040946765,http://steamcommunity.com/profiles/76561198040946765,,2014-01-31,,570,No ratings yet,True,0,2014
76561198084470651,http://steamcommunity.com/profiles/76561198084470651,,2015-12-29,,440,No ratings yet,True,1,2015
FreddyMercurry23,http://steamcommunity.com/id/FreddyMercurry23,,2015-12-20,,216150,No ratings yet,True,0,2015
76561198020583276,http://steamcommunity.com/profiles/76561198020583276,1 person found this review funny,2014-05-24,,239820,2 of 2 people (100%) found this review helpful,True,0,2014
76561198049754654,http://steamcommunity.com/profiles/76561198049754654,,2015-06-04,,233720,0 of 1 people (0%) found this review helpful,True,1,2015
76561198078836858,http://steamcommunity.com/profiles/76561198078836858,,2015-06-04,,223470,0 of 1 people (0%) found this review helpful,True,2,2015
ja1hue,http://steamcommunity.com/id/ja1hue,,2015-06-04,,213670,0 of 1 people (0%) found this review helpful,True,2,2015
76561198017427392,http://steamcommunity.com/profiles/76561198017427392,,2014-11-01,,730,No ratings yet,True,0,2014
yolomangamer,http://steamcommunity.com/id/yolomangamer,203 people found this review funny,2015-12-14,Last edited February 27.,238320,146 of 156 people (94%) found this review helpful,True,2,2015
76561198122817042,http://steamcommunity.com/profiles/76561198122817042,5 people found this review funny,2015-06-21,Last edited May 17.,273300,8 of 12 people (67%) found this review helpful,True,0,2015
JackcoolioX,http://steamcommunity.com/id/JackcoolioX,,2013-06-06,,4000,No ratings yet,True,1,2013
jackhaslegs,http://steamcommunity.com/id/jackhaslegs,,2015-10-24,,219640,2 of 3 people (67%) found this review helpful,False,2,2015
JackkSTEAM,http://steamcommunity.com/id/JackkSTEAM,,2014-01-30,"Last edited November 2, 2014.",4000,No ratings yet,True,0,2014
76561198010433036,http://steamcommunity.com/profiles/76561198010433036,,2013-12-12,"Last edited November 2, 2014.",72850,No ratings yet,True,1,2013
jacko2369,http://steamcommunity.com/id/jacko2369,,2013-12-12,"Last edited November 2, 2014.",201790,No ratings yet,True,1,2013
76561198295803313,http://steamcommunity.com/profiles/76561198295803313,,2013-11-17,"Last edited November 2, 2014.",35140,No ratings yet,True,2,2013
76561198019160833,http://steamcommunity.com/profiles/76561198019160833,,2013-11-10,Last edited August 6.,200260,No ratings yet,True,0,2013
76561198065896865,http://steamcommunity.com/profiles/76561198065896865,,2013-05-23,"Last edited November 2, 2014.",440,No ratings yet,True,1,2013
Jacler,http://steamcommunity.com/id/Jacler,,2012-09-27,"Last edited November 8, 2015.",105600,No ratings yet,True,1,2012
dandeman31,http://steamcommunity.com/id/dandeman31,,2012-05-10,"Last edited November 2, 2014.",620,No ratings yet,True,2,2012
76561198008111776,http://steamcommunity.com/profiles/76561198008111776,,2014-01-02,,38740,No ratings yet,True,2,2014
jacob_power,http://steamcommunity.com/id/jacob_power,,2013-12-28,,570,No ratings yet,True,2,2013
235269,http://steamcommunity.com/id/235269,1 person found this review funny,2015-11-26,,344760,24 of 28 people (86%) found this review helpful,False,2,2015
76561198083658380,http://steamcommunity.com/profiles/76561198083658380,,2014-03-07,,230410,No ratings yet,True,2,2014
tradingitems,http://steamcommunity.com/id/tradingitems,,2014-04-03,,265930,3 of 4 people (75%) found this review helpful,True,2,2014
76561198048370828,http://steamcommunity.com/profiles/76561198048370828,,2014-06-16,,236430,1 of 3 people (33%) found this review helpful,True,0,2014
76561198047829440,http://steamcommunity.com/profiles/76561198047829440,,2015-12-09,,211420,No ratings yet,True,2,2015
jago751,http://steamcommunity.com/id/jago751,1 person found this review funny,2015-11-17,,4000,3 of 4 people (75%) found this review helpful,True,2,2015
jajuny,http://steamcommunity.com/id/jajuny,,2014-05-26,,570,1 of 1 people (100%) found this review helpful,True,2,2014
fukdat,http://steamcommunity.com/id/fukdat,,2015-10-26,,22370,0 of 3 people (0%) found this review helpful,True,1,2015
Jakerobbo,http://steamcommunity.com/id/Jakerobbo,,2015-08-29,,730,0 of 3 people (0%) found this review helpful,True,1,2015
Cibsy,http://steamcommunity.com/id/Cibsy,,2015-11-28,,32430,0 of 4 people (0%) found this review helpful,False,0,2015
76561198136186637,http://steamcommunity.com/profiles/76561198136186637,2 people found this review funny,2015-06-23,"Last edited June 24, 2015.",208650,4 of 30 people (13%) found this review helpful,True,0,2015
jaky333,http://steamcommunity.com/id/jaky333,,2014-08-01,,8870,1 of 1 people (100%) found this review helpful,True,1,2014
Jamzzzzzz,http://steamcommunity.com/id/Jamzzzzzz,,2015-12-09,,72850,0 of 1 people (0%) found this review helpful,True,0,2015
76561198087831627,http://steamcommunity.com/profiles/76561198087831627,,2014-06-23,,203160,No ratings yet,True,2,2014
76561198107130093,http://steamcommunity.com/profiles/76561198107130093,,2014-03-11,,242920,No ratings yet,True,0,2014
jimaroonie,http://steamcommunity.com/id/jimaroonie,,2014-02-07,,252490,No ratings yet,True,2,2014
76561198048911821,http://steamcommunity.com/profiles/76561198048911821,,2014-01-02,,33930,No ratings yet,True,2,2014
76561198066001199,http://steamcommunity.com/profiles/76561198066001199,,2015-09-29,,287700,0 of 2 people (0%) found this review helpful,True,2,2015
jamesleong,http://steamcommunity.com/id/jamesleong,,2015-09-28,"Last edited September 28, 2015.",391540,4 of 6 people (67%) found this review helpful,True,2,2015
themitchnz,http://steamcommunity.com/id/themitchnz,,2015-09-28,,234140,0 of 1 people (0%) found this review helpful,True,2,2015
1stJamestar,http://steamcommunity.com/id/1stJamestar,,2013-11-27,,236850,No ratings yet,True,2,2013
76561197999719746,http://steamcommunity.com/profiles/76561197999719746,,2012-11-29,,219640,No ratings yet,True,1,2012
76561198059817358,http://steamcommunity.com/profiles/76561198059817358,,2014-08-16,,730,No ratings yet,True,2,2014
76561198071834416,http://steamcommunity.com/profiles/76561198071834416,,2011-12-29,,24240,0 of 1 people (0%) found this review helpful,True,2,2011
hardsteph,http://steamcommunity.com/id/hardsteph,,2013-11-10,,248820,No ratings yet,True,2,2013
76561198046879866,http://steamcommunity.com/profiles/76561198046879866,,2012-07-26,,55230,No ratings yet,True,2,2012
wirebud,http://steamcommunity.com/id/wirebud,,2011-10-27,,55040,No ratings yet,True,2,2011
ButtBurger2,http://steamcommunity.com/id/ButtBurger2,,2011-08-05,,105600,No ratings yet,True,1,2011
jarjarjake,http://steamcommunity.com/id/jarjarjake,,2011-07-03,,620,No ratings yet,True,2,2011
supa_man141,http://steamcommunity.com/id/supa_man141,,2010-12-19,,630,No ratings yet,True,1,2010
jarvgrimr,http://steamcommunity.com/id/jarvgrimr,,2015-10-02,,303210,No ratings yet,True,2,2015
76561198053081572,http://steamcommunity.com/profiles/76561198053081572,,2014-07-05,,225080,No ratings yet,True,2,2014
SpookyScaryGhosts,http://steamcommunity.com/id/SpookyScaryGhosts,,2015-04-06,,24200,0 of 1 people (0%) found this review helpful,False,0,2015
1801010101,http://steamcommunity.com/id/1801010101,,2014-12-09,,328700,7 of 19 people (37%) found this review helpful,True,1,2014
quickdix,http://steamcommunity.com/id/quickdix,,2015-04-13,,271590,No ratings yet,False,2,2015
maxsawl,http://steamcommunity.com/id/maxsawl,,2013-12-28,,222750,No ratings yet,True,2,2013
obamaisblackiswear,http://steamcommunity.com/id/obamaisblackiswear,,2013-12-26,,550,0 of 1 people (0%) found this review helpful,True,1,2013
76561198016407866,http://steamcommunity.com/profiles/76561198016407866,,2015-04-17,"Last edited April 17, 2015.",28000,No ratings yet,False,1,2015
76561198086238997,http://steamcommunity.com/profiles/76561198086238997,,2013-12-24,,234650,No ratings yet,True,2,2013
740449400,http://steamcommunity.com/id/740449400,,2014-09-17,,238460,1 of 1 people (100%) found this review helpful,True,2,2014
jaxar,http://steamcommunity.com/id/jaxar,,2013-12-23,,113200,No ratings yet,True,0,2013
76561198053891302,http://steamcommunity.com/profiles/76561198053891302,,2014-07-23,,304930,1 of 1 people (100%) found this review helpful,True,2,2014
FvckkMyOppz,http://steamcommunity.com/id/FvckkMyOppz,,2014-08-07,,312990,No ratings yet,True,2,2014
Thugorran,http://steamcommunity.com/id/Thugorran,,2014-03-15,,48240,No ratings yet,True,2,2014
76561197966586458,http://steamcommunity.com/profiles/76561197966586458,,2014-03-15,,208140,No ratings yet,True,2,2014
Jaydosity,http://steamcommunity.com/id/Jaydosity,,2014-03-15,,4000,No ratings yet,True,0,2014
76561198008825050,http://steamcommunity.com/profiles/76561198008825050,,2014-02-04,,8930,No ratings yet,True,2,2014
BLORGATRON,http://steamcommunity.com/id/BLORGATRON,,2014-07-23,,304930,1 of 1 people (100%) found this review helpful,True,2,2014
JazzWazz,http://steamcommunity.com/id/JazzWazz,,2014-08-07,,312990,No ratings yet,True,2,2014
JazzyS465,http://steamcommunity.com/id/JazzyS465,,2014-03-15,,48240,No ratings yet,True,2,2014
76561198147318547,http://steamcommunity.com/profiles/76561198147318547,,2014-03-15,,208140,No ratings yet,True,2,2014
jbearjr,http://steamcommunity.com/id/jbearjr,,2014-03-15,,4000,No ratings yet,True,0,2014
jcoon,http://steamcommunity.com/id/jcoon,,2014-02-04,,8930,No ratings yet,True,2,2014
JDMBRAH,http://steamcommunity.com/id/JDMBRAH,,2015-01-17,,295550,0 of 1 people (0%) found this review helpful,True,2,2015
76561198065776095,http://steamcommunity.com/profiles/76561198065776095,,2014-12-29,,317470,0 of 1 people (0%) found this review helpful,False,0,2014
autismcentral,http://steamcommunity.com/id/autismcentral,,2015-04-14,,24720,No ratings yet,True,2,2015
jedjezzah,http://steamcommunity.com/id/jedjezzah,,2014-12-30,,17390,No ratings yet,True,2,2014
gbusjesus,http://steamcommunity.com/id/gbusjesus,,2014-06-20,,72850,No ratings yet,True,2,2014
skilltablet,http://steamcommunity.com/id/skilltablet,,2014-06-23,,730,1 of 1 people (100%) found this review helpful,True,2,2014
cooljeeves,http://steamcommunity.com/id/cooljeeves,,2015-03-23,,730,No ratings yet,True,0,2015
76561198074266100,http://steamcommunity.com/profiles/76561198074266100,2 people found this review funny,2014-12-17,,730,1 of 1 people (100%) found this review helpful,True,2,2014
76561198071867278,http://steamcommunity.com/profiles/76561198071867278,,2014-08-23,,218620,1 of 2 people (50%) found this review helpful,True,2,2014
squirt711,http://steamcommunity.com/id/squirt711,,2014-01-04,"Last edited December 20, 2014.",221100,1 of 5 people (20%) found this review helpful,True,2,2014
jellodoubleo,http://steamcommunity.com/id/jellodoubleo,,2014-02-16,,204300,0 of 1 people (0%) found this review helpful,True,0,2014
Jellycaml,http://steamcommunity.com/id/Jellycaml,,2015-07-05,,233450,1 of 1 people (100%) found this review helpful,True,2,2015
76561198067916016,http://steamcommunity.com/profiles/76561198067916016,,2015-11-05,"Last edited November 5, 2015.",107410,1 of 1 people (100%) found this review helpful,True,2,2015
jenkthebomber,http://steamcommunity.com/id/jenkthebomber,1 person found this review funny,2015-11-25,,417860,2 of 3 people (67%) found this review helpful,True,2,2015
gordan_freeman,http://steamcommunity.com/id/gordan_freeman,,2013-12-20,,221100,No ratings yet,True,2,2013
Jenny2712,http://steamcommunity.com/id/Jenny2712,,2013-05-03,,224580,No ratings yet,True,2,2013
Jensen_Goh,http://steamcommunity.com/id/Jensen_Goh,,2013-05-03,,33930,No ratings yet,True,2,2013
bitchassredskinbush,http://steamcommunity.com/id/bitchassredskinbush,,2014-06-09,,231430,3 of 5 people (60%) found this review helpful,True,2,2014
76561198060533772,http://steamcommunity.com/profiles/76561198060533772,,2014-10-19,,238240,16 of 33 people (48%) found this review helpful,True,2,2014
jerichoy2k,http://steamcommunity.com/id/jerichoy2k,,2013-11-05,,219830,0 of 1 people (0%) found this review helpful,True,2,2013
DDSHADOW77,http://steamcommunity.com/id/DDSHADOW77,,2015-05-09,,72850,No ratings yet,True,2,2015
jesa5,http://steamcommunity.com/id/jesa5,,2014-06-08,,252490,2 of 4 people (50%) found this review helpful,True,2,2014
jessicax0,http://steamcommunity.com/id/jessicax0,1 person found this review funny,2014-08-10,"Last edited December 24, 2014.",730,1 of 3 people (33%) found this review helpful,True,1,2014
76561198038715881,http://steamcommunity.com/profiles/76561198038715881,1 person found this review funny,2015-04-10,,342230,0 of 5 people (0%) found this review helpful,False,2,2015
76561198099289520,http://steamcommunity.com/profiles/76561198099289520,,2015-04-03,,3710,No ratings yet,True,2,2015
JesseKayfabe,http://steamcommunity.com/id/JesseKayfabe,,2015-03-14,,242920,No ratings yet,True,0,2015
Jessica_Steamrep_,http://steamcommunity.com/id/Jessica_Steamrep_,,2014-11-02,,278910,No ratings yet,True,0,2014
jes7erhead,http://steamcommunity.com/id/jes7erhead,,2013-12-16,,211820,0 of 1 people (0%) found this review helpful,True,2,2013
Nova-6,http://steamcommunity.com/id/Nova-6,,2014-05-26,,730,2 of 2 people (100%) found this review helpful,True,2,2014
